FURO,XCOLLAR,YCOLLAR,ZCOLLAR,PROF,AZ,DIP,DE,ATE,AMOSTRA,Lito_Final,FE,SI,G1,G2,G3,LOTE
DSV-FD0294,641086.445,8426314.301,880.855,279,266.453,73.76,274.05,283.75,DSV-FD0294-00021-NS,JP,29.63,55.82,89.8,9.1,1.1,DSV-2009-0259
DSV-FD0294,641086.445,8426314.301,880.855,312,264.933,75.26,283.75,340.33,DSV-FD0294-00022-NS,MS,29.63,55.82,89.8,9.1,1.1,DSV-2009-0259
DSV-FD0294,641086.445,8426314.301,880.855,342,263.713,76.54,340.33,342.71,DSV-FD0294-00023-NS,MD,29.63,55.82,89.8,9.1,1.1,DSV-2009-0259
DSV-FD0294,641086.445,8426314.301,880.855,354,263.123,76.71,342.71,364.7,DSV-FD0294-00024-NS,JP,29.63,55.82,89.8,9.1,1.1,DSV-2009-0259
DSV-FD0294,641086.445,8426314.301,880.855,372,262.203,75.8,364.7,376.46,DSV-FD0294-00025-NS,MS,29.63,55.82,89.8,9.1,1.1,DSV-2009-0259
DSV-FD0294,641086.445,8426314.301,880.855,393,261.133,74.92,376.46,408.79,DSV-FD0294-00026-NS,JP,29.63,55.82,89.8,9.1,1.1,DSV-2009-0259
DSV-FD0294,641086.445,8426314.301,880.855,417,261.313,74.75,409.73,426,DSV-FD0294-00028,JP,26.94,49.6,98.9,1,0.1,DSV-2009-0259
DSV-FD0294,641086.445,8426314.301,880.855,459,262.963,73.14,426,493.27,DSV-FD0294-00029-NS,JP,26.94,49.6,98.9,1,0.1,DSV-2009-0259
DSV-FD0294,641086.445,8426314.301,880.855,498,265.113,73.7,493.27,501.37,DSV-FD0294-00030-NS,MS,26.94,49.6,98.9,1,0.1,DSV-2009-0259
DSV-FD0294,641086.445,8426314.301,880.855,504,265.413,74.14,501.37,509.19,DSV-FD0294-00031-NS,JP,26.94,49.6,98.9,1,0.1,DSV-2009-0259
DSV-FD0294,641086.445,8426314.301,880.855,513,265.743,74.61,509.94,517.29,DSV-FD0294-00033-NS,JP,26.94,49.6,98.9,1,0.1,DSV-2009-0259
DSV-FD0294,641086.445,8426314.301,880.855,519,265.963,74.84,517.29,519.69,DSV-FD0294-00034-NS,MS,26.94,49.6,98.9,1,0.1,DSV-2009-0259
DSV-FD0294,641086.445,8426314.301,880.855,525,266.213,75.18,519.69,530.96,DSV-FD0294-00035-NS,JP,26.94,49.6,98.9,1,0.1,DSV-2009-0259
DSV-FD0294,641086.445,8426314.301,880.855,564,265.143,76.86,530.96,595.75,DSV-FD0294-00036-NS,MS,26.94,49.6,98.9,1,0.1,DSV-2009-0259
DSV-FD0295,641143.924,8426119.909,874.796,9,279.427,75.66,0,16.7,DSV-FD0295-00001-NS,CG,-99,-99,-99,-99,-99,0
DSV-FD0295,641143.924,8426119.909,874.796,48,280.477,74.74,16.7,78.8,DSV-FD0295-00002-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0295,641143.924,8426119.909,874.796,90,278.647,75.23,80.55,98.67,DSV-FD0295-00004-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0295,641143.924,8426119.909,874.796,105,277.867,75.99,98.67,109.23,DSV-FD0295-00005-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0295,641143.924,8426119.909,874.796,114,277.357,76.28,109.23,118.74,DSV-FD0295-00006-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0295,641143.924,8426119.909,874.796,120,277.067,76.54,118.74,124.18,DSV-FD0295-00007-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0295,641143.924,8426119.909,874.796,129,276.707,76.88,124.18,136.45,DSV-FD0295-00008-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0295,641143.924,8426119.909,874.796,177,275.767,77.07,136.45,216.61,DSV-FD0295-00009-NS,JP,-99,-99,-99,-99,-99,0
DSV-FD0295,641143.924,8426119.909,874.796,219,277.377,75.35,216.61,224.15,DSV-FD0295-00010-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0295,641143.924,8426119.909,874.796,231,277.857,74.86,224.15,235.84,DSV-FD0295-00011-NS,JP,-99,-99,-99,-99,-99,0
DSV-FD0295,641143.924,8426119.909,874.796,345,277.197,76.37,235.84,451.4,DSV-FD0295-00012-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,6,276.117,75.76,0,13.87,DSV-FD0296-00001-NS,CM,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,48,277.977,76.03,13.87,84.6,DSV-FD0296-00002-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,87,279.487,77.42,85.7,87.8,DSV-FD0296-00004-NS,SR,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,90,279.537,77.56,87.8,92.55,DSV-FD0296-00005-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,93,279.787,77.68,92.55,96.07,DSV-FD0296-00006-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,99,280.027,77.81,98.2,99.1,DSV-FD0296-00008-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,102,280.167,77.98,101.9,103.24,DSV-FD0296-00010-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,105,280.357,78.2,103.24,106,DSV-FD0296-00011-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,114,280.667,78.64,106,122.87,DSV-FD0296-00012-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,126,280.947,78.63,122.87,128.56,DSV-FD0296-00013-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,132,281.217,78.32,128.56,137.99,DSV-FD0296-00014-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,141,281.687,77.9,137.99,141.21,DSV-FD0296-00015-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,144,281.757,77.81,143.71,146.6,DSV-FD0296-00017-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,150,282.047,77.42,146.6,153.75,DSV-FD0296-00018-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,156,282.267,77.18,153.75,160.67,DSV-FD0296-00019-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,177,283.197,76.16,160.67,195.83,DSV-FD0296-00020-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,198,284.147,75.17,195.83,201.6,DSV-FD0296-00021-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,207,284.467,75.3,201.6,211.55,DSV-FD0296-00022-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,228,284.277,75.25,211.55,244.2,DSV-FD0296-00023-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,267,282.487,73.39,244.2,291.27,DSV-FD0296-00024-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,294,280.777,72.23,291.27,295.05,DSV-FD0296-00025-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,297,280.517,72.12,295.05,297.18,DSV-FD0296-00026-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,312,279.917,72.56,299.14,323.6,DSV-FD0296-00028-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,327,279.167,73.29,323.6,328.5,DSV-FD0296-00029-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,333,278.887,73.6,328.5,339.86,DSV-FD0296-00030-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,342,278.387,73.91,339.86,346.48,DSV-FD0296-00031-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,360,278.267,74.78,346.48,370.75,DSV-FD0296-00032-NS,JP,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,372,278.707,74.17,370.75,373.55,DSV-FD0296-00033-NS,SR,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,381,279.297,74.71,373.55,388.05,DSV-FD0296-00034-NS,JP,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,390,279.667,75.07,389.85,391.58,DSV-FD0296-00036-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,393,279.767,75.26,391.58,395.1,DSV-FD0296-00037-NS,JP,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,396,279.587,75.41,395.1,396.45,DSV-FD0296-00038-NS,JP,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,399,279.427,75.59,396.45,401.09,DSV-FD0296-00039-NS,JP,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,402,279.247,75.67,401.09,404,DSV-FD0296-00040-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,411,278.847,75.97,404,418.35,DSV-FD0296-00041-NS,JP,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,429,278.047,76.78,418.35,437.96,DSV-FD0296-00042-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,438,277.907,76.84,437.96,440.1,DSV-FD0296-00043-NS,JP,-99,-99,-99,-99,-99,0
DSV-FD0296,641074.616,8426413.581,886.469,456,278.657,77.31,440.1,470.9,DSV-FD0296-00044-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0297,640966.955,8426500.358,881.231,12,271.8,75.34,3.4,18.55,DSV-FD0297-00002-NS,CG,-99,-99,-99,-99,-99,0
DSV-FD0297,640966.955,8426500.358,881.231,21,272.16,75.04,18.55,22.35,DSV-FD0297-00003-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0297,640966.955,8426500.358,881.231,24,272.32,75.14,22.35,27.15,DSV-FD0297-00004-NS,SR,-99,-99,-99,-99,-99,0
DSV-FD0297,640966.955,8426500.358,881.231,87,274.9,77.62,27.15,143.98,DSV-FD0297-00005-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0297,640966.955,8426500.358,881.231,159,277.17,76.37,143.98,171.98,DSV-FD0297-00006-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0297,640966.955,8426500.358,881.231,183,278.08,77.32,171.98,195,DSV-FD0297-00007-NS,JP,-99,-99,-99,-99,-99,0
DSV-FD0297,640966.955,8426500.358,881.231,204,279.12,78.19,197.1,213.71,DSV-FD0297-00009-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0297,640966.955,8426500.358,881.231,225,278.48,78.58,213.71,234.38,DSV-FD0297-00010-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0297,640966.955,8426500.358,881.231,351,274.97,76.38,234.38,467,DSV-FD0297-00011-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0298,641046.387,8426611.596,876.957,3,273.889,76.48,0,8.22,DSV-FD0298-00001-NS,CG,59.41,0.83,-99,-99,-99,DSV-2009-0261
DSV-FD0298,641046.387,8426611.596,876.957,18,274.399,75.99,8.22,28.7,DSV-FD0298-00002,CM,59.41,0.83,-99,-99,-99,DSV-2009-0261
DSV-FD0298,641046.387,8426611.596,876.957,57,275.859,75.31,28.7,86.6,DSV-FD0298-00003-NS,MD,59.41,0.83,-99,-99,-99,DSV-2009-0261
DSV-FD0298,641046.387,8426611.596,876.957,99,277.279,76.73,86.6,114.3,DSV-FD0298-00004-NS,MD,59.41,0.83,-99,-99,-99,DSV-2009-0261
DSV-FD0298,641046.387,8426611.596,876.957,117,277.969,77.34,114.3,119.8,DSV-FD0298-00005-NS,JP,59.41,0.83,-99,-99,-99,DSV-2009-0261
DSV-FD0298,641046.387,8426611.596,876.957,123,278.149,77.58,119.8,126.18,DSV-FD0298-00006-NS,MD,59.41,0.83,-99,-99,-99,DSV-2009-0261
DSV-FD0298,641046.387,8426611.596,876.957,129,278.319,77.75,126.18,132.25,DSV-FD0298-00007-NS,MD,59.41,0.83,-99,-99,-99,DSV-2009-0261
DSV-FD0298,641046.387,8426611.596,876.957,141,278.739,78.33,132.25,150.94,DSV-FD0298-00008-NS,MS,59.41,0.83,-99,-99,-99,DSV-2009-0261
DSV-FD0298,641046.387,8426611.596,876.957,174,279.899,78.44,150.94,199.26,DSV-FD0298-00009-NS,MD,59.41,0.83,-99,-99,-99,DSV-2009-0261
DSV-FD0298,641046.387,8426611.596,876.957,204,280.669,77.43,199.26,206.9,DSV-FD0298-00010-NS,MD,59.41,0.83,-99,-99,-99,DSV-2009-0261
DSV-FD0298,641046.387,8426611.596,876.957,207,280.509,77.34,206.9,208.85,DSV-FD0298-00011-NS,JP,59.41,0.83,-99,-99,-99,DSV-2009-0261
DSV-FD0298,641046.387,8426611.596,876.957,210,280.469,77.26,208.85,213.2,DSV-FD0298-00012-NS,MD,59.41,0.83,-99,-99,-99,DSV-2009-0261
DSV-FD0298,641046.387,8426611.596,876.957,216,280.259,77.11,213.2,218.37,DSV-FD0298-00013-NS,JP,59.41,0.83,-99,-99,-99,DSV-2009-0261
DSV-FD0298,641046.387,8426611.596,876.957,222,280.089,76.94,218.37,224.63,DSV-FD0298-00014-NS,MD,59.41,0.83,-99,-99,-99,DSV-2009-0261
DSV-FD0298,641046.387,8426611.596,876.957,231,279.859,76.65,224.63,236.55,DSV-FD0298-00015-NS,MS,59.41,0.83,-99,-99,-99,DSV-2009-0261
DSV-FD0298,641046.387,8426611.596,876.957,237,279.679,76.44,236.55,239.55,DSV-FD0298-00016-NS,MD,59.41,0.83,-99,-99,-99,DSV-2009-0261
DSV-FD0298,641046.387,8426611.596,876.957,306,277.529,74.15,239.55,373.32,DSV-FD0298-00017-NS,JP,59.41,0.83,-99,-99,-99,DSV-2009-0261
DSV-FD0298,641046.387,8426611.596,876.957,375,276.469,74.39,373.32,376.72,DSV-FD0298-00018-NS,MS,59.41,0.83,-99,-99,-99,DSV-2009-0261
DSV-FD0298,641046.387,8426611.596,876.957,381,276.619,74.58,376.72,385.36,DSV-FD0298-00019-NS,JP,59.41,0.83,-99,-99,-99,DSV-2009-0261
DSV-FD0298,641046.387,8426611.596,876.957,387,276.659,74.72,385.36,389.95,DSV-FD0298-00020-NS,MS,59.41,0.83,-99,-99,-99,DSV-2009-0261
DSV-FD0298,641046.387,8426611.596,876.957,417,275.629,75.23,389.95,446.4,DSV-FD0298-00021-NS,MS,59.41,0.83,-99,-99,-99,DSV-2009-0261
DSV-FD0299,641185.27,8425110.966,877.726,3,267.06,75.88,0,7.7,DSV-FD0299-00001,CG,52.41,18.59,-99,-99,-99,DSV-2009-0262
DSV-FD0299,641185.27,8425110.966,877.726,9,267.25,75.67,7.7,10.2,DSV-FD0299-00002-NS,CG,52.41,18.59,-99,-99,-99,DSV-2009-0262
DSV-FD0299,641185.27,8425110.966,877.726,123,271.66,78.47,10.2,234.6,DSV-FD0299-00003-NS,MD,52.41,18.59,-99,-99,-99,DSV-2009-0262
DSV-FD0300,641731.195,8424280.901,872.792,3,268.984,75.78,0,7.25,DSV-FD0300-00001-NS,CG,-99,-99,-99,-99,-99,0
DSV-FD0300,641731.195,8424280.901,872.792,9,269.364,75.58,7.25,15.1,DSV-FD0300-00002-NS,SR,-99,-99,-99,-99,-99,0
DSV-FD0300,641731.195,8424280.901,872.792,15,269.484,75.25,9,21.2,DSV-FD0300-00003-NS,CG,-99,-99,-99,-99,-99,0
DSV-FD0300,641731.195,8424280.901,872.792,24,270.014,75.14,23.25,25.15,DSV-FD0300-00005-NS,SR,-99,-99,-99,-99,-99,0
DSV-FD0300,641731.195,8424280.901,872.792,48,270.954,75.97,25.15,69.85,DSV-FD0300-00006-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0300,641731.195,8424280.901,872.792,72,271.744,76.96,69.85,75.04,DSV-FD0300-00007-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0300,641731.195,8424280.901,872.792,78,272.044,77.17,75.04,82.34,DSV-FD0300-00008-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0300,641731.195,8424280.901,872.792,84,272.194,77.36,82.34,84.67,DSV-FD0300-00009-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0300,641731.195,8424280.901,872.792,153,274.614,78.13,84.67,221.29,DSV-FD0300-00010-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0300,641731.195,8424280.901,872.792,237,277.094,76.79,221.29,249.97,DSV-FD0300-00011-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0300,641731.195,8424280.901,872.792,267,276.054,75.54,249.97,283,DSV-FD0300-00012-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0300,641731.195,8424280.901,872.792,300,274.904,74.18,283,316.23,DSV-FD0300-00013-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0300,641731.195,8424280.901,872.792,324,274.024,73.22,316.23,329.88,DSV-FD0300-00014-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0300,641731.195,8424280.901,872.792,420,270.494,76.85,329.88,507.45,DSV-FD0300-00015-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0300,641731.195,8424280.901,872.792,519,267.134,79.71,507.45,529.6,DSV-FD0300-00016-NS,JP,-99,-99,-99,-99,-99,0
DSV-FD0300,641731.195,8424280.901,872.792,564,266.394,77.61,529.6,596.15,DSV-FD0300-00017-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0301,640969.157,8426500.702,881.421,3,91.326,75.75,0,4.86,DSV-FD0301-00001,CG,54.8,3.74,-99,-99,-99,DSV-2010-0263
DSV-FD0301,640969.157,8426500.702,881.421,9,91.526,75.55,4.86,14.51,DSV-FD0301-00002-NS,CG,54.8,3.74,-99,-99,-99,DSV-2010-0263
DSV-FD0301,640969.157,8426500.702,881.421,48,92.916,73.78,14.51,81.68,DSV-FD0301-00003-NS,MD,54.8,3.74,-99,-99,-99,DSV-2010-0263
DSV-FD0301,640969.157,8426500.702,881.421,87,94.146,74.13,81.68,89.91,DSV-FD0301-00004-NS,MD,54.8,3.74,-99,-99,-99,DSV-2010-0263
DSV-FD0301,640969.157,8426500.702,881.421,96,94.466,74.49,89.91,101.04,DSV-FD0301-00005-NS,MS,54.8,3.74,-99,-99,-99,DSV-2010-0263
DSV-FD0301,640969.157,8426500.702,881.421,108,94.896,74.83,101.04,112.2,DSV-FD0301-00006-NS,MS,54.8,3.74,-99,-99,-99,DSV-2010-0263
DSV-FD0301,640969.157,8426500.702,881.421,117,95.226,75.09,112.2,120.9,DSV-FD0301-00007-NS,MS,54.8,3.74,-99,-99,-99,DSV-2010-0263
DSV-FD0301,640969.157,8426500.702,881.421,123,95.516,75.25,120.9,124.05,DSV-FD0301-00008-NS,MD,54.8,3.74,-99,-99,-99,DSV-2010-0263
DSV-FD0301,640969.157,8426500.702,881.421,126,95.596,75.38,124.05,126.17,DSV-FD0301-00009-NS,JP,54.8,3.74,-99,-99,-99,DSV-2010-0263
DSV-FD0301,640969.157,8426500.702,881.421,129,95.726,75.49,128.25,129.85,DSV-FD0301-00011-NS,JP,54.8,3.74,-99,-99,-99,DSV-2010-0263
DSV-FD0301,640969.157,8426500.702,881.421,135,95.926,75.78,129.85,142.95,DSV-FD0301-00012-NS,MS,54.8,3.74,-99,-99,-99,DSV-2010-0263
DSV-FD0301,640969.157,8426500.702,881.421,147,96.386,76.11,142.95,148.59,DSV-FD0301-00013-NS,MD,54.8,3.74,-99,-99,-99,DSV-2010-0263
DSV-FD0301,640969.157,8426500.702,881.421,153,96.656,76.42,148.59,154.71,DSV-FD0301-00014-NS,MS,54.8,3.74,-99,-99,-99,DSV-2010-0263
DSV-FD0301,640969.157,8426500.702,881.421,156,96.786,76.55,154.71,156.98,DSV-FD0301-00015-NS,MD,54.8,3.74,-99,-99,-99,DSV-2010-0263
DSV-FD0301,640969.157,8426500.702,881.421,159,96.866,76.66,156.98,159.33,DSV-FD0301-00016-NS,MS,54.8,3.74,-99,-99,-99,DSV-2010-0263
DSV-FD0301,640969.157,8426500.702,881.421,174,97.516,77.15,159.33,187.72,DSV-FD0301-00017-NS,MD,54.8,3.74,-99,-99,-99,DSV-2010-0263
DSV-FD0301,640969.157,8426500.702,881.421,204,98.806,77.77,187.72,219,DSV-FD0301-00018-NS,MS,54.8,3.74,-99,-99,-99,DSV-2010-0263
DSV-FD0301,640969.157,8426500.702,881.421,246,97.356,76.37,219,270.33,DSV-FD0301-00019-NS,JP,54.8,3.74,-99,-99,-99,DSV-2010-0263
DSV-FD0301,640969.157,8426500.702,881.421,300,95.106,74.49,270.33,330.37,DSV-FD0301-00020-NS,MS,54.8,3.74,-99,-99,-99,DSV-2010-0263
DSV-FD0301,640969.157,8426500.702,881.421,351,93.176,73.29,330.37,372.38,DSV-FD0301-00021-NS,MD,54.8,3.74,-99,-99,-99,DSV-2010-0263
DSV-FD0301,640969.157,8426500.702,881.421,378,92.296,74.43,372.38,384.09,DSV-FD0301-00022-NS,MS,54.8,3.74,-99,-99,-99,DSV-2010-0263
DSV-FD0301,640969.157,8426500.702,881.421,393,92.406,75.14,384.09,404.32,DSV-FD0301-00023-NS,JP,54.8,3.74,-99,-99,-99,DSV-2010-0263
DSV-FD0301,640969.157,8426500.702,881.421,423,93.646,76.23,404.32,438.81,DSV-FD0301-00024-NS,MS,54.8,3.74,-99,-99,-99,DSV-2010-0263
DSV-FD0301,640969.157,8426500.702,881.421,492,94.016,76.59,438.81,546.85,DSV-FD0301-00025-NS,JP,54.8,3.74,-99,-99,-99,DSV-2010-0263
DSV-FD0301,640969.157,8426500.702,881.421,555,94.266,76.79,548.35,562.9,DSV-FD0301-00027-NS,JP,54.8,3.74,-99,-99,-99,DSV-2010-0263
DSV-FD0301,640969.157,8426500.702,881.421,564,94.266,76.79,563.9,564.7,DSV-FD0301-00029-NS,JP,54.8,3.74,-99,-99,-99,DSV-2010-0263
DSV-FD0302,641102.344,8426215.444,880.388,15,269.874,75.26,0,32.41,DSV-FD0302-00001-NS,CG,-99,-99,-99,-99,-99,0
DSV-FD0302,641102.344,8426215.444,880.388,69,272.004,76.96,32.41,104.62,DSV-FD0302-00002-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0302,641102.344,8426215.444,880.388,108,273.444,77.45,104.62,110.97,DSV-FD0302-00003-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0302,641102.344,8426215.444,880.388,123,273.904,77.07,110.97,133.85,DSV-FD0302-00004-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0302,641102.344,8426215.444,880.388,165,275.334,76.67,133.85,193.72,DSV-FD0302-00005-NS,JP,-99,-99,-99,-99,-99,0
DSV-FD0302,641102.344,8426215.444,880.388,195,276.474,77.74,193.72,199.14,DSV-FD0302-00006-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0302,641102.344,8426215.444,880.388,204,276.984,78.14,199.14,207.5,DSV-FD0302-00007-NS,JP,-99,-99,-99,-99,-99,0
DSV-FD0302,641102.344,8426215.444,880.388,210,277.214,78.34,207.5,210.64,DSV-FD0302-00008-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0302,641102.344,8426215.444,880.388,372,270.364,74.34,210.64,532.25,DSV-FD0302-00009-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0303,641732.979,8424284.538,872.722,3,134.082,-66.23,0,8.5,DSV-FD0303-00001-NS,CG,-99,-99,-99,-99,-99,0
DSV-FD0303,641732.979,8424284.538,872.722,9,133.872,-65.97,8.5,10.5,DSV-FD0303-00002-NS,SR,-99,-99,-99,-99,-99,0
DSV-FD0303,641732.979,8424284.538,872.722,12,133.812,-65.86,10.5,15.35,DSV-FD0303-00003-NS,CG,-99,-99,-99,-99,-99,0
DSV-FD0303,641732.979,8424284.538,872.722,24,133.282,-65.23,15.35,30.8,DSV-FD0303-00004-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0303,641732.979,8424284.538,872.722,42,132.272,-65.83,32.7,52.9,DSV-FD0303-00006-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0303,641732.979,8424284.538,872.722,57,132.772,-66.58,52.9,64.05,DSV-FD0303-00007-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0303,641732.979,8424284.538,872.722,69,133.032,-67.02,64.05,74.95,DSV-FD0303-00008-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0303,641732.979,8424284.538,872.722,78,132.422,-67.44,74.95,80.06,DSV-FD0303-00009-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0303,641732.979,8424284.538,872.722,90,132.042,-67.98,80.06,98.38,DSV-FD0303-00010-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0303,641732.979,8424284.538,872.722,99,131.602,-67.57,98.38,102.24,DSV-FD0303-00011-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0303,641732.979,8424284.538,872.722,126,130.302,-67.88,102.24,149.24,DSV-FD0303-00012-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0303,641732.979,8424284.538,872.722,210,131.922,-64.41,149.24,271.08,DSV-FD0303-00013-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0303,641732.979,8424284.538,872.722,273,131.052,-67.41,271.08,273.1,DSV-FD0303-00014-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0303,641732.979,8424284.538,872.722,288,130.092,-67.41,275.97,297.99,DSV-FD0303-00016-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0303,641732.979,8424284.538,872.722,303,129.492,-66.32,297.99,308.93,DSV-FD0303-00017-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0303,641732.979,8424284.538,872.722,312,129.672,-65.72,308.93,316,DSV-FD0303-00018-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0303,641732.979,8424284.538,872.722,318,130.072,-65.37,316,319,DSV-FD0303-00019-NS,SR,-99,-99,-99,-99,-99,0
DSV-FD0303,641732.979,8424284.538,872.722,321,130.222,-65.27,319,324.99,DSV-FD0303-00020-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0303,641732.979,8424284.538,872.722,369,132.602,-67.33,324.99,412.85,DSV-FD0303-00021-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0304,641452.723,8427248.69,900.922,6,92.467,-75.95,0,11.15,DSV-FD0304-00001,CM,60.36,0.62,-99,-99,-99,DSV-2010-0264
DSV-FD0304,641452.723,8427248.69,900.922,21,93.127,-75.32,11.15,30.2,DSV-FD0304-00002-NS,CG,60.36,0.62,-99,-99,-99,DSV-2010-0264
DSV-FD0304,641452.723,8427248.69,900.922,33,93.547,-74.86,30.2,34.83,DSV-FD0304-00003,CM,62.49,0.65,-99,-99,-99,DSV-2010-0264
DSV-FD0304,641452.723,8427248.69,900.922,39,93.797,-74.62,34.83,40.85,DSV-FD0304-00004,Hf,65.4,0.33,-99,-99,-99,DSV-2010-0264
DSV-FD0304,641452.723,8427248.69,900.922,45,94.097,-74.38,40.85,46.53,DSV-FD0304-00005-NS,Md,65.4,0.33,-99,-99,-99,DSV-2010-0264
